,Open,High,Low,Close,Adj Close,Volume,marketCycle
2024-06-27 10:10:00-04:00,186.74000549316406,186.75999450683594,186.6300048828125,186.67999267578125,186.67999267578125,58039.0,12.08590936047718
2024-06-27 10:11:00-04:00,186.6923065185547,186.7449951171875,186.63999938964844,186.66000366210938,186.66000366210938,54182.0,7.937940475502927
2024-06-27 10:12:00-04:00,186.64999389648438,186.6999969482422,186.60000610351562,186.63999938964844,186.63999938964844,59040.0,7.2297946468052405
2024-06-27 10:13:00-04:00,186.6199951171875,186.72999572753906,186.5800018310547,186.72999572753906,186.72999572753906,37247.0,15.968494217001837
2024-06-27 10:14:00-04:00,186.7283935546875,187.0377960205078,186.7100067138672,187.0,187.0,48796.0,34.19281578554891
2024-06-27 10:15:00-04:00,187.00999450683594,187.30999755859375,187.00999450683594,187.2530975341797,187.2530975341797,35633.0,54.3752275775332
2024-06-27 10:16:00-04:00,187.24119567871094,187.39999389648438,187.22999572753906,187.29119873046875,187.29119873046875,27830.0,72.9549459975355
2024-06-27 10:17:00-04:00,187.30999755859375,187.5,187.2169952392578,187.39999389648438,187.39999389648438,75516.0,85.41745874235322
2024-06-27 10:18:00-04:00,187.38999938964844,187.49000549316406,187.3000030517578,187.39999389648438,187.39999389648438,32639.0,90.20581270452871
2024-06-27 10:19:00-04:00,187.3800048828125,187.3800048828125,187.17999267578125,187.33999633789062,187.33999633789062,46929.0,84.95667600491392
2024-06-27 10:20:00-04:00,187.3350067138672,187.35000610351562,187.10499572753906,187.10499572753906,187.10499572753906,41410.0,69.39809386861
2024-06-27 10:21:00-04:00,187.1199951171875,187.22999572753906,187.10650634765625,187.16000366210938,187.16000366210938,22496.0,63.61860372760282
2024-06-27 10:22:00-04:00,187.1699981689453,187.1999969482422,187.110595703125,187.1199951171875,187.1199951171875,29573.0,53.25496611168826
2024-06-27 10:23:00-04:00,187.11500549316406,187.17999267578125,187.0399932861328,187.11480712890625,187.11480712890625,29241.0,45.41130465243451
2024-06-27 10:24:00-04:00,187.11000061035156,187.25,187.07000732421875,187.22000122070312,187.22000122070312,23969.0,51.51433337894483
2024-06-27 10:25:00-04:00,187.3000030517578,187.35000610351562,187.2200927734375,187.35000610351562,187.35000610351562,29518.0,61.69920529221438
2024-06-27 10:26:00-04:00,187.35000610351562,187.47000122070312,187.33999633789062,187.3699951171875,187.3699951171875,29407.0,69.03015952767055
2024-06-27 10:27:00-04:00,187.3800048828125,187.3800048828125,187.2700958251953,187.30450439453125,187.30450439453125,15523.0,65.32816631247893
2024-06-27 10:28:00-04:00,187.33999633789062,187.3699951171875,187.27000427246094,187.3300018310547,187.3300018310547,24468.0,67.70393091045943
2024-06-27 10:29:00-04:00,187.33999633789062,187.33999633789062,187.2550048828125,187.2550048828125,187.2550048828125,20545.0,55.11392557937761
2024-06-27 10:30:00-04:00,187.25,187.25999450683594,187.00999450683594,187.01919555664062,187.01919555664062,26896.0,32.47557009206169
2024-06-27 10:31:00-04:00,187.01040649414062,187.01040649414062,186.8000030517578,186.8834991455078,186.8834991455078,32657.0,19.38482485018099
2024-06-27 10:32:00-04:00,186.8800048828125,187.0800018310547,186.8800048828125,187.00999450683594,187.00999450683594,17141.0,26.273573457764513
2024-06-27 10:33:00-04:00,187.00999450683594,187.1300048828125,187.00059509277344,187.02000427246094,187.02000427246094,25727.0,30.74965782939416
2024-06-27 10:34:00-04:00,187.02999877929688,187.10000610351562,186.9615020751953,187.07000732421875,187.07000732421875,18915.0,40.962041570717574
2024-06-27 10:35:00-04:00,187.05999755859375,187.0688934326172,186.82000732421875,186.8300018310547,186.8300018310547,23902.0,31.278540237959312
2024-06-27 10:36:00-04:00,186.82000732421875,186.82000732421875,186.70010375976562,186.7198944091797,186.7198944091797,23187.0,30.691960928642153
2024-06-27 10:37:00-04:00,186.75999450683594,186.75999450683594,186.60000610351562,186.66000366210938,186.66000366210938,38472.0,23.817467392243834
2024-06-27 10:38:00-04:00,186.67999267578125,186.70069885253906,186.64999389648438,186.70069885253906,186.70069885253906,20096.0,25.705497959101752
2024-06-27 10:39:00-04:00,186.70970153808594,186.74000549316406,186.6699981689453,186.74000549316406,186.74000549316406,15743.0,27.407470795295115
2024-06-27 10:40:00-04:00,186.72999572753906,186.91000366210938,186.72000122070312,186.75999450683594,186.75999450683594,25365.0,33.72586545310681
2024-06-27 10:41:00-04:00,186.7899932861328,186.94000244140625,186.77000427246094,186.94000244140625,186.94000244140625,16383.0,48.764239446350814
2024-06-27 10:42:00-04:00,186.94000244140625,186.94000244140625,186.8350067138672,186.91000366210938,186.91000366210938,17153.0,56.85860461850293
2024-06-27 10:43:00-04:00,186.9199981689453,187.0,186.89999389648438,187.0,187.0,21401.0,73.27592017271711
2024-06-27 10:44:00-04:00,186.9971923828125,187.02999877929688,186.97999572753906,186.99000549316406,186.99000549316406,26142.0,77.06193469394243
2024-06-27 10:45:00-04:00,186.97999572753906,186.99000549316406,186.75999450683594,186.75999450683594,186.75999450683594,25514.0,58.99559468327961
2024-06-27 10:46:00-04:00,186.75750732421875,186.77879333496094,186.60000610351562,186.72999572753906,186.72999572753906,31439.0,47.23928908509761
2024-06-27 10:47:00-04:00,186.7100067138672,186.92999267578125,186.67999267578125,186.92999267578125,186.92999267578125,19133.0,56.56699922339676
2024-06-27 10:48:00-04:00,186.92999267578125,187.02000427246094,186.86000061035156,186.9149932861328,186.9149932861328,21752.0,60.1979546059473
2024-06-27 10:49:00-04:00,186.91000366210938,187.0,186.86090087890625,186.97999572753906,186.97999572753906,14888.0,69.37821927050422
2024-06-27 10:50:00-04:00,187.02999877929688,187.07000732421875,186.8699951171875,186.8699951171875,186.8699951171875,18691.0,60.8731929125358
2024-06-27 10:51:00-04:00,186.83999633789062,186.94000244140625,186.80999755859375,186.86000061035156,186.86000061035156,18974.0,57.61720263323055
2024-06-27 10:52:00-04:00,186.86000061035156,186.91000366210938,186.74000549316406,186.83999633789062,186.83999633789062,11146.0,46.23581035914677
2024-06-27 10:53:00-04:00,186.83050537109375,186.88499450683594,186.77999877929688,186.88499450683594,186.88499450683594,15936.0,49.47085185840093
2024-06-27 10:54:00-04:00,186.8800048828125,186.8979034423828,186.7899932861328,186.80999755859375,186.80999755859375,18696.0,35.93074997378599
2024-06-27 10:55:00-04:00,186.84500122070312,186.9499969482422,186.83999633789062,186.9001007080078,186.9001007080078,15925.0,48.549612625954346
2024-06-27 10:56:00-04:00,186.89999389648438,186.89999389648438,186.83999633789062,186.86000061035156,186.86000061035156,12756.0,46.52425849137453
2024-06-27 10:57:00-04:00,186.88999938964844,186.91000366210938,186.85000610351562,186.91000366210938,186.91000366210938,12459.0,59.59186371060427
2024-06-27 10:58:00-04:00,186.92999267578125,187.00999450683594,186.92999267578125,187.00999450683594,187.00999450683594,19250.0,70.70327176956494
2024-06-27 10:59:00-04:00,187.02499389648438,187.05999755859375,186.9600067138672,186.96499633789062,186.96499633789062,17955.0,73.80067089553287
2024-06-27 11:00:00-04:00,186.96009826660156,187.00999450683594,186.86000061035156,186.9600067138672,186.9600067138672,51742.0,69.2439868311869
2024-06-27 11:01:00-04:00,186.960205078125,187.07000732421875,186.94000244140625,187.0500030517578,187.0500030517578,19207.0,77.53312413826887
2024-06-27 11:02:00-04:00,187.0399932861328,187.1999969482422,187.02000427246094,187.19000244140625,187.19000244140625,33471.0,79.97094353412055
2024-06-27 11:03:00-04:00,187.19000244140625,187.2899932861328,187.17999267578125,187.27000427246094,187.27000427246094,26934.0,82.62387042901089
2024-06-27 11:04:00-04:00,187.27999877929688,187.30999755859375,187.1199951171875,187.17999267578125,187.17999267578125,24563.0,73.60016882088397
2024-06-27 11:05:00-04:00,187.17999267578125,187.25,187.07000732421875,187.07000732421875,187.07000732421875,39598.0,64.0337190159627
2024-06-27 11:06:00-04:00,187.10000610351562,187.14500427246094,187.00999450683594,187.00999450683594,187.00999450683594,24175.0,50.963492398316305
2024-06-27 11:07:00-04:00,187.02999877929688,187.13999938964844,187.0050048828125,187.08999633789062,187.08999633789062,23358.0,52.352948373384535
2024-06-27 11:08:00-04:00,187.0850067138672,187.13999938964844,187.0399932861328,187.05999755859375,187.05999755859375,27973.0,45.79722505017762
2024-06-27 11:09:00-04:00,187.05499267578125,187.17999267578125,187.0532989501953,187.1699981689453,187.1699981689453,19667.0,58.31507581784801
2024-06-27 11:10:00-04:00,187.18499755859375,187.27999877929688,187.16000366210938,187.21839904785156,187.21839904785156,31125.0,67.0910261663173
2024-06-27 11:11:00-04:00,187.22999572753906,187.26480102539062,187.13360595703125,187.19000244140625,187.19000244140625,43700.0,67.91665247949012
2024-06-27 11:12:00-04:00,187.17999267578125,187.19000244140625,187.08999633789062,187.125,187.125,19322.0,57.65851043677635
2024-06-27 11:13:00-04:00,187.125,187.125,186.9925994873047,187.02000427246094,187.02000427246094,19903.0,42.85361208099813
2024-06-27 11:14:00-04:00,187.0032958984375,187.05999755859375,187.0,187.02999877929688,187.02999877929688,18789.0,30.923337912109936
2024-06-27 11:15:00-04:00,187.02000427246094,187.06419372558594,186.99000549316406,187.05999755859375,187.05999755859375,19193.0,29.241032792930902
2024-06-27 11:16:00-04:00,187.06320190429688,187.0800018310547,186.9949951171875,187.05999755859375,187.05999755859375,18242.0,31.99057866498141
2024-06-27 11:17:00-04:00,187.0800018310547,187.13999938964844,187.0,187.11000061035156,187.11000061035156,18355.0,45.858676112608165
2024-06-27 11:18:00-04:00,187.10000610351562,187.11000061035156,187.02000427246094,187.08999633789062,187.08999633789062,14989.0,48.468222060577475
2024-06-27 11:19:00-04:00,187.11900329589844,187.11900329589844,187.00999450683594,187.00999450683594,187.00999450683594,11838.0,39.71154212407779
2024-06-27 11:20:00-04:00,187.0,187.02000427246094,186.9600067138672,187.0,187.0,16702.0,33.0060227315718
2024-06-27 11:21:00-04:00,187.0,187.00999450683594,186.9600067138672,186.97000122070312,186.97000122070312,23552.0,25.120219622902102
2024-06-27 11:22:00-04:00,186.9600067138672,187.00999450683594,186.9149932861328,186.9149932861328,186.9149932861328,18687.0,18.134587804695023
2024-06-27 11:23:00-04:00,186.91470336914062,186.97999572753906,186.86000061035156,186.92999267578125,186.92999267578125,23870.0,16.63395357257847
2024-06-27 11:24:00-04:00,186.9199981689453,186.9199981689453,186.82000732421875,186.85000610351562,186.85000610351562,14810.0,12.05818740930321
2024-06-27 11:25:00-04:00,186.88999938964844,187.0,186.8699951171875,186.97999572753906,186.97999572753906,18528.0,30.622893808396487
2024-06-27 11:26:00-04:00,186.97999572753906,186.97999572753906,186.8800048828125,186.9199981689453,186.9199981689453,15067.0,30.772473718124473
2024-06-27 11:27:00-04:00,186.9199981689453,186.9199981689453,186.82000732421875,186.82000732421875,186.82000732421875,12622.0,26.009466203729744
2024-06-27 11:28:00-04:00,186.8404998779297,186.85000610351562,186.6699981689453,186.6699981689453,186.6699981689453,27563.0,20.398315273478097
2024-06-27 11:29:00-04:00,186.67750549316406,186.7799072265625,186.63999938964844,186.7799072265625,186.7799072265625,19773.0,32.33156177197839
2024-06-27 11:30:00-04:00,186.75,186.75,186.52999877929688,186.55999755859375,186.55999755859375,32304.0,22.56834070330189
2024-06-27 11:31:00-04:00,186.55999755859375,186.55999755859375,186.3699951171875,186.4550018310547,186.4550018310547,31599.0,18.632725069294246
2024-06-27 11:32:00-04:00,186.45260620117188,186.60800170898438,186.4243927001953,186.52000427246094,186.52000427246094,24279.0,24.500174158852367
2024-06-27 11:33:00-04:00,186.49000549316406,186.52099609375,186.4199981689453,186.4199981689453,186.4199981689453,15785.0,23.71728231241582
2024-06-27 11:34:00-04:00,186.42359924316406,186.45249938964844,186.3199005126953,186.3699951171875,186.3699951171875,25574.0,18.562027446870225
2024-06-27 11:35:00-04:00,186.3800048828125,186.44000244140625,186.25,186.25,186.25,25505.0,16.390896231070496
2024-06-27 11:36:00-04:00,186.25,186.33999633789062,186.17999267578125,186.19000244140625,186.19000244140625,29676.0,16.17014084277337
2024-06-27 11:37:00-04:00,186.18499755859375,186.25999450683594,186.14999389648438,186.1999969482422,186.1999969482422,29538.0,14.07782631710172
2024-06-27 11:38:00-04:00,186.17999267578125,186.27000427246094,186.1699981689453,186.2550048828125,186.2550048828125,34313.0,18.999638995802936
2024-06-27 11:39:00-04:00,186.24000549316406,186.28990173339844,186.1999969482422,186.25,186.25,19158.0,24.594130256339962
2024-06-27 11:40:00-04:00,186.25,186.3699951171875,186.24009704589844,186.31500244140625,186.31500244140625,16521.0,35.47652849275622
2024-06-27 11:41:00-04:00,186.30999755859375,186.4499969482422,186.3000030517578,186.41600036621094,186.41600036621094,17355.0,49.68711920732697
2024-06-27 11:42:00-04:00,186.39999389648438,186.41949462890625,186.3404998779297,186.3800048828125,186.3800048828125,17551.0,53.871871427929435
2024-06-27 11:43:00-04:00,186.36000061035156,186.36000061035156,186.19000244140625,186.24000549316406,186.24000549316406,16542.0,46.1959001846757
2024-06-27 11:44:00-04:00,186.1999969482422,186.1999969482422,186.0800018310547,186.17999267578125,186.17999267578125,14019.0,36.24030020070667
2024-06-27 11:45:00-04:00,186.1999969482422,186.25259399414062,186.13999938964844,186.22999572753906,186.22999572753906,15214.0,37.738322288111405
2024-06-27 11:46:00-04:00,186.25,186.25,186.14999389648438,186.1549072265625,186.1549072265625,14296.0,28.138282968153078
2024-06-27 11:47:00-04:00,186.13999938964844,186.22000122070312,186.10000610351562,186.14999389648438,186.14999389648438,21262.0,22.325213946165384
2024-06-27 11:48:00-04:00,186.14999389648438,186.1649932861328,186.05999755859375,186.10000610351562,186.10000610351562,10511.0,18.70811447233428
2024-06-27 11:49:00-04:00,186.08889770507812,186.17999267578125,186.0500030517578,186.13999938964844,186.13999938964844,17848.0,26.42059824045159
2024-06-27 11:50:00-04:00,186.14999389648438,186.16000366210938,186.00999450683594,186.02000427246094,186.02000427246094,35067.0,17.659881936702178
2024-06-27 11:51:00-04:00,186.02940368652344,186.10000610351562,185.9510040283203,185.97999572753906,185.97999572753906,27497.0,15.601232923322874
2024-06-27 11:52:00-04:00,186.0,186.05999755859375,185.98800659179688,186.0498046875,186.0498046875,16676.0,24.773191194342225
2024-06-27 11:53:00-04:00,186.05999755859375,186.22000122070312,186.05650329589844,186.1999969482422,186.1999969482422,14989.0,43.0443378209055
2024-06-27 11:54:00-04:00,186.2100067138672,186.2100067138672,186.1699981689453,186.19000244140625,186.19000244140625,13355.0,46.9739028170447
2024-06-27 11:55:00-04:00,186.2100067138672,186.2100067138672,186.09869384765625,186.1750030517578,186.1750030517578,15580.0,50.96073102854559
2024-06-27 11:56:00-04:00,186.19000244140625,186.1999969482422,186.10000610351562,186.13999938964844,186.13999938964844,16592.0,55.1751967575755
2024-06-27 11:57:00-04:00,186.15499877929688,186.16000366210938,186.10499572753906,186.1300048828125,186.1300048828125,9831.0,51.26089119305777
2024-06-27 11:58:00-04:00,186.1199951171875,186.16000366210938,186.0800018310547,186.12049865722656,186.12049865722656,18409.0,45.011365646559774
2024-06-27 11:59:00-04:00,186.1199951171875,186.1199951171875,186.02999877929688,186.08999633789062,186.08999633789062,15187.0,36.221636554680956
2024-06-27 12:00:00-04:00,186.0821990966797,186.1199951171875,185.97999572753906,186.0,186.0,17754.0,20.840556017018876
2024-06-27 12:01:00-04:00,186.0,186.08999633789062,186.0,186.07000732421875,186.07000732421875,15167.0,29.864956213515296
2024-06-27 12:02:00-04:00,186.07000732421875,186.1300048828125,186.02999877929688,186.1199951171875,186.1199951171875,10249.0,40.46071535696548
2024-06-27 12:03:00-04:00,186.08999633789062,186.08999633789062,186.01019287109375,186.0399932861328,186.0399932861328,12105.0,34.64023843253707
2024-06-27 12:04:00-04:00,186.0500030517578,186.08999633789062,186.04049682617188,186.07000732421875,186.07000732421875,13314.0,41.99019658719254
2024-06-27 12:05:00-04:00,186.0500030517578,186.07000732421875,186.010498046875,186.0399932861328,186.0399932861328,18512.0,37.495642806078465
2024-06-27 12:06:00-04:00,186.02000427246094,186.02000427246094,185.89999389648438,185.92999267578125,185.92999267578125,23230.0,26.927219282454086
2024-06-27 12:07:00-04:00,185.92999267578125,186.02999877929688,185.91000366210938,186.02999877929688,186.02999877929688,11831.0,35.7662261452326
2024-06-27 12:08:00-04:00,186.02000427246094,186.10000610351562,185.9600067138672,186.10000610351562,186.10000610351562,19507.0,51.07068196383726
2024-06-27 12:09:00-04:00,186.09500122070312,186.11000061035156,186.00999450683594,186.02000427246094,186.02000427246094,13903.0,46.07943030795642
2024-06-27 12:10:00-04:00,186.0500030517578,186.13999938964844,186.0500030517578,186.13999938964844,186.13999938964844,8972.0,66.37432111045165
2024-06-27 12:11:00-04:00,186.14999389648438,186.27000427246094,186.0800018310547,186.26809692382812,186.26809692382812,25175.0,75.55581786417522
2024-06-27 12:12:00-04:00,186.25999450683594,186.3000030517578,186.19000244140625,186.24000549316406,186.24000549316406,15191.0,77.76905981363852
2024-06-27 12:13:00-04:00,186.22999572753906,186.30909729003906,186.2200927734375,186.30909729003906,186.30909729003906,14035.0,81.01565331093323
2024-06-27 12:14:00-04:00,186.30020141601562,186.3699951171875,186.27000427246094,186.3699951171875,186.3699951171875,19189.0,87.3950505631528
2024-06-27 12:15:00-04:00,186.3699951171875,186.3699951171875,186.24380493164062,186.25,186.25,19174.0,75.55227971944953
2024-06-27 12:16:00-04:00,186.2427978515625,186.3300018310547,186.2427978515625,186.3300018310547,186.3300018310547,12765.0,76.124163153942
2024-06-27 12:17:00-04:00,186.32000732421875,186.38999938964844,186.2949981689453,186.2949981689453,186.2949981689453,14668.0,70.59328588749604
2024-06-27 12:18:00-04:00,186.29800415039062,186.3000030517578,186.1300048828125,186.1602020263672,186.1602020263672,25681.0,55.926215786400505
2024-06-27 12:19:00-04:00,186.16000366210938,186.17999267578125,186.11000061035156,186.11000061035156,186.11000061035156,14120.0,42.12382826197988
2024-06-27 12:20:00-04:00,186.10000610351562,186.13999938964844,186.0800018310547,186.13999938964844,186.13999938964844,15691.0,38.69145143116016
2024-06-27 12:21:00-04:00,186.11000061035156,186.22000122070312,186.10000610351562,186.17999267578125,186.17999267578125,11823.0,42.47573459984152
2024-06-27 12:22:00-04:00,186.1750030517578,186.1750030517578,186.0749969482422,186.0800018310547,186.0800018310547,15838.0,31.797181327014822
2024-06-27 12:23:00-04:00,186.07000732421875,186.1699981689453,186.07000732421875,186.1580047607422,186.1580047607422,27744.0,38.42324615440301
2024-06-27 12:24:00-04:00,186.16000366210938,186.16000366210938,186.11000061035156,186.14639282226562,186.14639282226562,8936.0,41.4892333742124
2024-06-27 12:25:00-04:00,186.14999389648438,186.19000244140625,186.14999389648438,186.1699981689453,186.1699981689453,12838.0,47.44957076535144
2024-06-27 12:26:00-04:00,186.16000366210938,186.17999267578125,186.05499267578125,186.05499267578125,186.05499267578125,11897.0,34.44484029094643
2024-06-27 12:27:00-04:00,186.0500030517578,186.08999633789062,186.0399932861328,186.08999633789062,186.08999633789062,11495.0,38.78763692637942
2024-06-27 12:28:00-04:00,186.08999633789062,186.11000061035156,186.07000732421875,186.10000610351562,186.10000610351562,18096.0,39.76061790197148
2024-06-27 12:29:00-04:00,186.10940551757812,186.1300048828125,186.0749969482422,186.1300048828125,186.1300048828125,14388.0,44.99906003676873
2024-06-27 12:30:00-04:00,186.1300048828125,186.21499633789062,186.1300048828125,186.1999969482422,186.1999969482422,22202.0,55.9805166411356
2024-06-27 12:31:00-04:00,186.1999969482422,186.3000030517578,186.1999969482422,186.2899932861328,186.2899932861328,18455.0,76.36016461910285
2024-06-27 12:32:00-04:00,186.28050231933594,186.35000610351562,186.27999877929688,186.35000610351562,186.35000610351562,12365.0,86.42422304031666
2024-06-27 12:33:00-04:00,186.36000061035156,186.44000244140625,186.35000610351562,186.4199981689453,186.4199981689453,20774.0,91.51632824801523
2024-06-27 12:34:00-04:00,186.42999267578125,186.48899841308594,186.42999267578125,186.47000122070312,186.47000122070312,23896.0,93.49207471024307
2024-06-27 12:35:00-04:00,186.47999572753906,186.5,186.44000244140625,186.5,186.5,23348.0,95.24883843246357
2024-06-27 12:36:00-04:00,186.49000549316406,186.49000549316406,186.38499450683594,186.38999938964844,186.38999938964844,18094.0,82.01073870242254
2024-06-27 12:37:00-04:00,186.39280700683594,186.47000122070312,186.38999938964844,186.4499969482422,186.4499969482422,12918.0,79.89427076531618
2024-06-27 12:38:00-04:00,186.44000244140625,186.4499969482422,186.38999938964844,186.44500732421875,186.44500732421875,8364.0,76.21711383427011
2024-06-27 12:39:00-04:00,186.4499969482422,186.47000122070312,186.4342041015625,186.44000244140625,186.44000244140625,9427.0,70.48278276369545
2024-06-27 12:40:00-04:00,186.44000244140625,186.53599548339844,186.44000244140625,186.47999572753906,186.47999572753906,19318.0,70.83335543060642
2024-06-27 12:41:00-04:00,186.47999572753906,186.47999572753906,186.36000061035156,186.3699951171875,186.3699951171875,11877.0,60.17438434070622
2024-06-27 12:42:00-04:00,186.3699951171875,186.42999267578125,186.32229614257812,186.42999267578125,186.42999267578125,9325.0,62.497977609504595
2024-06-27 12:43:00-04:00,186.45179748535156,186.52999877929688,186.4250030517578,186.51499938964844,186.51499938964844,23969.0,67.29008275383714
2024-06-27 12:44:00-04:00,186.53500366210938,186.60000610351562,186.52000427246094,186.5850067138672,186.5850067138672,11831.0,75.65196214730099
2024-06-27 12:45:00-04:00,186.59500122070312,186.7100067138672,186.59500122070312,186.68690490722656,186.68690490722656,22571.0,79.14039604597832
2024-06-27 12:46:00-04:00,186.67100524902344,186.68499755859375,186.50999450683594,186.50999450683594,186.50999450683594,14728.0,62.64759265655391
2024-06-27 12:47:00-04:00,186.50999450683594,186.58999633789062,186.5,186.5,186.5,13555.0,56.47820000652096
2024-06-27 12:48:00-04:00,186.52000427246094,186.52000427246094,186.43499755859375,186.4597930908203,186.4597930908203,19590.0,43.51476589554957
2024-06-27 12:49:00-04:00,186.44000244140625,186.45550537109375,186.39999389648438,186.4250030517578,186.4250030517578,9307.0,32.96711996992215
2024-06-27 12:50:00-04:00,186.41000366210938,186.49969482421875,186.39999389648438,186.49969482421875,186.49969482421875,8045.0,36.621078632712695
2024-06-27 12:51:00-04:00,186.49000549316406,186.5399932861328,186.47000122070312,186.5399932861328,186.5399932861328,9826.0,44.43881261221182
2024-06-27 12:52:00-04:00,186.54530334472656,186.61000061035156,186.54449462890625,186.5601043701172,186.5601043701172,18884.0,53.23166169053049
2024-06-27 12:53:00-04:00,186.57000732421875,186.57000732421875,186.52000427246094,186.56500244140625,186.56500244140625,9397.0,60.78673227464308
