Date,Open,High,Low,Close,Adj Close,Volume,marketCycle
2017-11-09,0.0012069999938830733,0.0014309999532997608,0.0010019999463111162,0.0012110000243410468,0.0012110000243410468,18507380.0,
2017-11-14,0.0012009999481961131,0.001424000016413629,0.0011309999972581863,0.0013729999773204327,0.0013729999773204327,13359270.0,
2017-11-19,0.0013549999566748738,0.0022460001055151224,0.0013020000187680125,0.0018909999635070562,0.0018909999635070562,51588940.0,
2017-11-24,0.0019399999873712659,0.002363000065088272,0.001787999994121492,0.002363000065088272,0.002363000065088272,37190650.0,
2017-11-29,0.0023330000694841146,0.002581000095233321,0.0018899999558925629,0.002222999930381775,0.002222999930381775,30984620.0,
2017-12-04,0.0022060000337660313,0.002858000108972192,0.0021780000533908606,0.002778999973088503,0.002778999973088503,51684430.0,
2017-12-09,0.0027719999197870493,0.0038840000052005053,0.0023070001043379307,0.003461000043898821,0.003461000043898821,69576090.0,
2017-12-14,0.0034489999525249004,0.007627999875694513,0.003418999956920743,0.006432999856770039,0.006432999856770039,322398992.0,
2017-12-19,0.006401999853551388,0.008767999708652496,0.004741999786347151,0.007259000092744827,0.007259000092744827,399696704.0,
2017-12-24,0.007282000035047531,0.010728999972343445,0.0059739998541772366,0.008485999889671803,0.008485999889671803,561030000.0,
2017-12-29,0.00851299986243248,0.009597999975085258,0.007387999910861254,0.009145000018179417,0.009145000018179417,320947596.0,
2018-01-03,0.009088000282645226,0.018773000687360764,0.008767999708652496,0.01708799973130226,0.01708799973130226,959619900.0,
2018-01-08,0.017115000635385513,0.017664000391960144,0.010986999608576298,0.013055999763309956,0.013055999763309956,570305300.0,
2018-01-13,0.013057000003755093,0.013652999885380268,0.005499000195413828,0.007648000027984381,0.007648000027984381,311500500.0,
2018-01-18,0.007641000207513571,0.008732999674975872,0.006318000145256519,0.00673400005325675,0.00673400005325675,152810800.0,
2018-01-23,0.006723000202327967,0.007981999777257442,0.006227999925613403,0.007373000029474497,0.007373000029474497,87907200.0,43.83930299860473
