,Open,High,Low,Close,Adj Close,Volume,marketCycle,marketCycle_1m,marketCycle_1h,marketCycle_1d,marketCycle_5d
2024-06-27 10:13:00,125.127197265625,125.3000030517578,125.08560180664062,125.28500366210938,125.28500366210938,865147.0,89.42211541868559,89.42211541868559,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:14:00,125.29000091552734,125.47000122070312,125.0999984741211,125.30999755859376,125.30999755859376,1007642.0,91.30400884182086,91.30400884182086,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:15:00,125.3134994506836,125.37999725341795,125.13999938964844,125.3000030517578,125.3000030517578,899678.0,87.93403286646983,87.93403286646983,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:16:00,125.31999969482422,125.35990142822266,125.0,125.08000183105467,125.08000183105467,828021.0,75.29574315602608,75.29574315602608,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:17:00,125.11000061035156,125.16999816894533,124.8499984741211,125.05999755859376,125.05999755859376,675702.0,66.71097169428882,66.71097169428882,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:18:00,125.0500030517578,125.22000122070312,124.75,124.79499816894533,124.79499816894533,664026.0,46.6745671688292,46.6745671688292,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:19:00,124.79499816894533,124.875,124.36000061035156,124.36000061035156,124.36000061035156,909053.0,23.09680189655585,23.09680189655585,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:20:00,124.36329650878906,124.69000244140624,124.2300033569336,124.5749969482422,124.5749969482422,960018.0,24.55853126045791,24.55853126045791,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:21:00,124.58989715576172,124.6999969482422,124.56999969482422,124.56999969482422,124.56999969482422,497388.0,25.88987831615085,25.88987831615085,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:22:00,124.58999633789062,124.66999816894533,124.51000213623048,124.53019714355467,124.53019714355467,341602.0,26.091283859891437,26.091283859891437,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:23:00,124.54499816894533,124.58000183105467,124.37999725341795,124.38760375976562,124.38760375976562,612663.0,21.516571768730504,21.516571768730504,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:24:00,124.38999938964844,124.4364013671875,124.2699966430664,124.31500244140624,124.31500244140624,464195.0,20.199768786528075,20.199768786528075,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:25:00,124.31999969482422,124.63999938964844,124.22000122070312,124.44499969482422,124.44499969482422,752621.0,25.93075994590159,25.93075994590159,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:26:00,124.43009948730467,124.62999725341795,124.43000030517578,124.625,124.625,524255.0,33.38468687683589,33.38468687683589,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:27:00,124.62689971923828,124.66999816894533,124.51000213623048,124.5199966430664,124.5199966430664,447620.0,35.23681540683344,35.23681540683344,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:28:00,124.51000213623048,124.77989959716795,124.5,124.70919799804688,124.70919799804688,449031.0,47.8684822055293,47.8684822055293,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:29:00,124.70249938964844,124.72989654541016,124.51000213623048,124.55500030517578,124.55500030517578,413737.0,47.79202724199742,47.79202724199742,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:30:00,124.55999755859376,124.81990051269533,124.51000213623048,124.6999969482422,124.6999969482422,479904.0,56.0566219546137,56.0566219546137,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:31:00,124.66999816894533,124.70999908447266,124.4800033569336,124.66999816894533,124.66999816894533,468772.0,62.78736467424629,62.78736467424629,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:32:00,124.66000366210938,124.66000366210938,124.2699966430664,124.29340362548828,124.29340362548828,523138.0,42.32055179797423,42.32055179797423,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:33:00,124.3000030517578,124.68000030517578,124.2699966430664,124.55999755859376,124.55999755859376,353464.0,55.63413914855612,55.63413914855612,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:34:00,124.55999755859376,124.8000030517578,124.4801025390625,124.78990173339844,124.78990173339844,564881.0,68.54461418211386,68.54461418211386,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:35:00,124.79000091552734,124.79000091552734,124.4499969482422,124.52989959716795,124.52989959716795,452605.0,55.92378697932861,55.92378697932861,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:36:00,124.53019714355467,124.74929809570312,124.4000015258789,124.73999786376952,124.73999786376952,514057.0,66.26050648178992,66.26050648178992,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:37:00,124.73999786376952,124.8000030517578,124.55999755859376,124.72010040283205,124.72010040283205,415771.0,68.29257193849442,68.29257193849442,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:38:00,124.7300033569336,124.7499008178711,124.66000366210938,124.6999969482422,124.6999969482422,269530.0,66.65154649229913,66.65154649229913,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:39:00,124.70999908447266,124.7490005493164,124.62999725341795,124.6750030517578,124.6750030517578,283517.0,59.04894511109119,59.04894511109119,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:40:00,124.66999816894533,124.95999908447266,124.5199966430664,124.53500366210938,124.53500366210938,856071.0,49.16837018386197,49.16837018386197,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:41:00,124.54000091552734,124.8499984741211,124.53919982910156,124.6750030517578,124.6750030517578,454559.0,55.651342488338265,55.651342488338265,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:42:00,124.70999908447266,124.75140380859376,124.45999908447266,124.5978012084961,124.5978012084961,526634.0,47.580215265883815,47.580215265883815,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:43:00,124.59040069580078,124.63999938964844,124.45999908447266,124.53600311279295,124.53600311279295,344500.0,43.81210849676732,43.81210849676732,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:44:00,124.5250015258789,124.63999938964844,124.5,124.5009994506836,124.5009994506836,290511.0,39.394671416174624,39.394671416174624,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:45:00,124.5188980102539,124.54000091552734,124.30999755859376,124.33999633789062,124.33999633789062,992349.0,28.046332004118927,28.046332004118927,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:46:00,124.33000183105467,124.3895034790039,124.11000061035156,124.2300033569336,124.2300033569336,1070221.0,16.83011393413313,16.83011393413313,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:47:00,124.23999786376952,124.38999938964844,124.13999938964844,124.37999725341795,124.37999725341795,703239.0,24.17979962742836,24.17979962742836,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:48:00,124.375,124.4000015258789,124.12999725341795,124.1449966430664,124.1449966430664,598719.0,16.85694958784232,16.85694958784232,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:49:00,124.1449966430664,124.1449966430664,123.87000274658205,123.91000366210938,123.91000366210938,1093549.0,15.66559006587895,15.66559006587895,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:50:00,123.9000015258789,124.029296875,123.56999969482422,123.61000061035156,123.61000061035156,1237334.0,12.175828075824844,12.175828075824844,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:51:00,123.61499786376952,123.9499969482422,123.55999755859376,123.9499969482422,123.9499969482422,1150751.0,27.868272794726344,27.868272794726344,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:52:00,123.9499969482422,123.95999908447266,123.66200256347656,123.72000122070312,123.72000122070312,619196.0,23.191808052162685,23.191808052162685,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:53:00,123.70980072021484,123.72000122070312,123.52999877929688,123.66999816894533,123.66999816894533,891498.0,23.34641652550141,23.34641652550141,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:54:00,123.66999816894533,123.80989837646484,123.46009826660156,123.7699966430664,123.7699966430664,1186641.0,29.95153226963045,29.95153226963045,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:55:00,123.77999877929688,123.98999786376952,123.7500991821289,123.8582000732422,123.8582000732422,677117.0,39.84921289802275,39.84921289802275,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:56:00,123.8499984741211,123.9499969482422,123.72000122070312,123.83499908447266,123.83499908447266,524200.0,41.573383146973775,41.573383146973775,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:57:00,123.83989715576172,123.9499969482422,123.81999969482422,123.93199920654295,123.93199920654295,472287.0,49.32653484084898,49.32653484084898,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:58:00,123.9303970336914,124.08000183105467,123.83000183105467,124.06990051269533,124.06990051269533,579837.0,64.02252897719745,64.02252897719745,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 10:59:00,124.06009674072266,124.2300033569336,124.0199966430664,124.2249984741211,124.2249984741211,788870.0,74.8547142749744,74.8547142749744,36.79223003574449,38.89982248541937,73.92760863154038
2024-06-27 11:00:00,124.2300033569336,124.27999877929688,123.93000030517578,123.99500274658205,123.99500274658205,728892.0,64.74177522896389,64.74177522896389,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:01:00,123.98999786376952,124.08499908447266,123.9000015258789,124.08499908447266,124.08499908447266,403852.0,70.03071864819483,70.03071864819483,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:02:00,124.06999969482422,124.2699966430664,124.0500030517578,124.11000061035156,124.11000061035156,475840.0,70.50266838015206,70.50266838015206,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:03:00,124.1135025024414,124.27999877929688,124.05999755859376,124.16999816894533,124.16999816894533,479128.0,74.6665580739377,74.6665580739377,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:04:00,124.16999816894533,124.23999786376952,124.0999984741211,124.18000030517578,124.18000030517578,336135.0,74.89853219918982,74.89853219918982,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:05:00,124.16739654541016,124.2699966430664,124.0500030517578,124.08999633789062,124.08999633789062,462820.0,70.15654746684774,70.15654746684774,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:06:00,124.11499786376952,124.1999969482422,123.9000015258789,124.02220153808594,124.02220153808594,552605.0,63.11758798373969,63.11758798373969,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:07:00,124.04000091552734,124.06999969482422,123.9000015258789,123.947998046875,123.947998046875,372476.0,48.57702106013161,48.57702106013161,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:08:00,123.94000244140624,124.1999969482422,123.91000366210938,124.08999633789062,124.08999633789062,537432.0,53.189791147571405,53.189791147571405,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:09:00,124.08689880371094,124.16999816894533,123.94000244140624,123.98500061035156,123.98500061035156,2412905.0,41.11601397215614,41.11601397215614,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:10:00,123.98500061035156,124.16999816894533,123.86000061035156,124.14990234375,124.14990234375,514660.0,55.40954918845991,55.40954918845991,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:11:00,124.1500015258789,124.3000030517578,124.12000274658205,124.1999969482422,124.1999969482422,705290.0,65.22488183113042,65.22488183113042,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:12:00,124.1999969482422,124.2300033569336,124.0500030517578,124.12010192871094,124.12010192871094,269226.0,61.72503566511743,61.72503566511743,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:13:00,124.12000274658205,124.16000366210938,123.87999725341795,124.02999877929688,124.02999877929688,681761.0,48.31262688103637,48.31262688103637,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:14:00,124.04000091552734,124.0500030517578,123.8000030517578,123.9446029663086,123.9446029663086,489673.0,33.72328980776554,33.72328980776554,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:15:00,123.94499969482422,124.1999969482422,123.94499969482422,124.06999969482422,124.06999969482422,473865.0,43.32648040844299,43.32648040844299,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:16:00,124.06999969482422,124.0999984741211,123.94000244140624,123.99500274658205,123.99500274658205,330008.0,32.39304807729521,32.39304807729521,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:17:00,123.99019622802734,124.0,123.83999633789062,123.84629821777344,123.84629821777344,328865.0,25.93785460631691,25.93785460631691,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:18:00,123.8499984741211,123.97000122070312,123.6500015258789,123.95999908447266,123.95999908447266,796939.0,36.01916288958652,36.01916288958652,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:19:00,123.97989654541016,124.04000091552734,123.83000183105467,123.8498992919922,123.8498992919922,379077.0,29.30909831435605,29.30909831435605,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:20:00,123.83740234375,123.87999725341795,123.72000122070312,123.84940338134766,123.84940338134766,417028.0,25.19379037220201,25.19379037220201,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:21:00,123.83999633789062,123.87000274658205,123.6500015258789,123.6999969482422,123.6999969482422,441781.0,19.58177120205532,19.58177120205532,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:22:00,123.70989990234376,123.9800033569336,123.69000244140624,123.83999633789062,123.83999633789062,433631.0,32.97019494015075,32.97019494015075,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:23:00,123.83000183105467,123.9000015258789,123.66500091552734,123.7249984741211,123.7249984741211,369401.0,25.18257964181554,25.18257964181554,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:24:00,123.72010040283205,123.89990234375,123.6999969482422,123.86499786376952,123.86499786376952,318966.0,37.34619212665165,37.34619212665165,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:25:00,123.86949920654295,123.9800033569336,123.83000183105467,123.84500122070312,123.84500122070312,457587.0,42.869440607235695,42.869440607235695,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:26:00,123.84010314941406,123.91999816894533,123.70999908447266,123.9000015258789,123.9000015258789,348192.0,57.38390144798588,57.38390144798588,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:27:00,123.90119934082033,123.94000244140624,123.76000213623048,123.81500244140624,123.81500244140624,276732.0,48.784679607169736,48.784679607169736,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:28:00,123.81500244140624,123.8550033569336,123.4800033569336,123.4823989868164,123.4823989868164,755867.0,37.23499483809631,37.23499483809631,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:29:00,123.47000122070312,123.54000091552734,123.33000183105467,123.54000091552734,123.54000091552734,976130.0,33.388196408481235,33.388196408481235,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:30:00,123.52999877929688,123.57939910888672,123.25,123.33000183105467,123.33000183105467,714811.0,22.555979827449484,22.555979827449484,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:31:00,123.33000183105467,123.33000183105467,123.13999938964844,123.29000091552734,123.29000091552734,737007.0,15.070885669392265,15.070885669392265,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:32:00,123.25,123.4499969482422,123.2300033569336,123.36000061035156,123.36000061035156,614996.0,20.30907282437471,20.30907282437471,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:33:00,123.36000061035156,123.37000274658205,123.13999938964844,123.15499877929688,123.15499877929688,758629.0,15.972389085804895,15.972389085804895,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:34:00,123.1501007080078,123.36000061035156,123.06999969482422,123.31999969482422,123.31999969482422,805553.0,26.369992760687342,26.369992760687342,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:35:00,123.33999633789062,123.38999938964844,123.01000213623048,123.09500122070312,123.09500122070312,1083165.0,22.58116204726487,22.58116204726487,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:36:00,123.0999984741211,123.29000091552734,122.94000244140624,123.25,123.25,1481166.0,35.707362093835016,35.707362093835016,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:37:00,123.25,123.29000091552734,123.02999877929688,123.27940368652344,123.27940368652344,547008.0,38.47266104653078,38.47266104653078,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:38:00,123.2655029296875,123.4499969482422,123.25569915771484,123.42990112304688,123.42990112304688,749267.0,53.04620724296446,53.04620724296446,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:39:00,123.41000366210938,123.5,123.36000061035156,123.45500183105467,123.45500183105467,474399.0,57.79867470920377,57.79867470920377,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:40:00,123.4499969482422,123.55999755859376,123.36000061035156,123.42539978027344,123.42539978027344,783012.0,59.57063047864627,59.57063047864627,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:41:00,123.41999816894533,123.55999755859376,123.37000274658205,123.54499816894533,123.54499816894533,510334.0,75.78395107721448,75.78395107721448,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:42:00,123.55989837646484,123.6500015258789,123.48999786376952,123.55580139160156,123.55580139160156,703559.0,80.26002020928765,80.26002020928765,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:43:00,123.56990051269533,123.56990051269533,123.26000213623048,123.26000213623048,123.26000213623048,439348.0,59.42122133045814,59.42122133045814,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:44:00,123.26000213623048,123.29000091552734,123.0500030517578,123.13379669189452,123.13379669189452,582923.0,40.629500828916704,40.629500828916704,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:45:00,123.1501007080078,123.44000244140624,123.01000213623048,123.4000015258789,123.4000015258789,708080.0,54.54438354540188,54.54438354540188,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:46:00,123.4000015258789,123.56500244140624,123.4000015258789,123.52950286865234,123.52950286865234,541114.0,64.45896921273788,64.45896921273788,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:47:00,123.5199966430664,123.62000274658205,123.44000244140624,123.4520034790039,123.4520034790039,464773.0,61.99983224236112,61.99983224236112,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:48:00,123.45999908447266,123.66000366210938,123.45999908447266,123.61000061035156,123.61000061035156,368938.0,74.1028102065486,74.1028102065486,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:49:00,123.5999984741211,123.62999725341795,123.4800033569336,123.58000183105467,123.58000183105467,334987.0,77.43485826258699,77.43485826258699,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:50:00,123.54000091552734,123.5999984741211,123.3499984741211,123.38760375976562,123.38760375976562,450598.0,62.52168012622781,62.52168012622781,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:51:00,123.38999938964844,123.44000244140624,123.25,123.43000030517578,123.43000030517578,366000.0,58.0944961866726,58.0944961866726,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:52:00,123.42479705810548,123.5500030517578,123.37000274658205,123.5500030517578,123.5500030517578,522574.0,66.40948156873621,66.40948156873621,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:53:00,123.5500030517578,123.58999633789062,123.38999938964844,123.57969665527344,123.57969665527344,329047.0,70.59260043171554,70.59260043171554,39.852340537497625,38.89982248541937,73.92760863154038
2024-06-27 11:54:00,123.55999755859376,123.59980010986328,123.25,123.27999877929688,123.27999877929688,549407.0,49.27774034399589,49.27774034399589,39.852340537497625,38.89982248541937,73.92760863154038
