Date,Open,High,Low,Close,Adj Close,Volume,marketCycle
2020-09-30,10.0,11.40999984741211,8.9399995803833,9.199999809265137,9.199999809265137,517900300.0,
2020-10-05,9.430000305175781,10.489999771118164,8.899999618530273,9.949999809265137,9.949999809265137,236496000.0,
2020-10-10,10.039999961853027,10.050000190734863,9.289999961853027,9.34000015258789,9.34000015258789,56123400.0,
2020-10-15,9.270000457763672,9.949999809265137,9.180000305175781,9.569999694824219,9.569999694824219,33193000.0,
2020-10-20,9.600000381469727,9.829999923706055,9.199999809265137,9.489999771118164,9.489999771118164,50874800.0,
2020-10-25,9.720000267028809,11.100000381469727,9.600000381469727,10.75,10.75,128920600.0,
2020-10-30,10.609999656677246,10.9399995803833,9.850000381469727,10.5,10.5,53036100.0,
2020-11-04,10.819999694824219,14.960000038146973,10.550000190734863,13.829999923706055,13.829999923706055,154321400.0,
2020-11-09,14.960000038146973,17.059999465942383,13.180000305175781,15.800000190734863,15.800000190734863,319464400.0,
2020-11-14,15.960000038146973,19.25,15.010000228881836,17.899999618530273,17.899999618530273,271902400.0,
2020-11-19,18.5,21.450000762939453,17.959999084472656,21.040000915527344,21.040000915527344,213045700.0,
2020-11-24,22.350000381469727,33.5,20.6299991607666,27.65999984741211,27.65999984741211,525866500.0,
2020-11-29,28.239999771118164,30.149999618530273,21.149999618530273,24.030000686645508,24.030000686645508,455989400.0,
2020-12-04,24.8799991607666,31.239999771118164,23.510000228881836,28.59000015258789,28.59000015258789,299262100.0,
2020-12-09,28.68000030517578,28.850000381469727,25.149999618530273,27.200000762939453,27.200000762939453,190173900.0,
2020-12-14,28.260000228881836,28.260000228881836,25.110000610351562,25.969999313354492,25.969999313354492,262893800.0,68.10790822784962
2020-12-19,26.190000534057617,29.420000076293945,25.399999618530273,28.690000534057617,28.690000534057617,201534400.0,66.87887759329098
2020-12-24,28.79800033569336,29.15999984741211,25.399999618530273,25.6299991607666,25.6299991607666,82185500.0,58.983182279888204
2020-12-29,25.75,26.18199920654297,23.520000457763672,23.549999237060547,23.549999237060547,121811600.0,51.32892568560173
2021-01-03,23.90999984741211,25.190000534057617,22.5,25.0,25.0,138993700.0,52.379628752433725
2021-01-08,25.700000762939453,26.600000381469727,24.309999465942383,26.18000030517578,26.18000030517578,100810000.0,58.05943607104714
2021-01-13,25.709999084472656,28.0,24.3700008392334,25.639999389648438,25.639999389648438,176410100.0,55.082919403722926
2021-01-18,26.809999465942383,32.650001525878906,25.299999237060547,32.58000183105469,32.58000183105469,272870900.0,68.43142429467268
2021-01-23,34.459999084472656,45.0,29.559999465942383,39.0,39.0,427974100.0,77.21300986146632
2021-01-28,39.540000915527344,42.0,32.58000183105469,33.959999084472656,33.959999084472656,170742500.0,68.41635739047402
2021-02-02,34.099998474121094,35.20000076293945,30.5,34.04999923706055,34.04999923706055,198900200.0,62.123679777070414
2021-02-07,37.220001220703125,39.220001220703125,32.61000061035156,33.11000061035156,33.11000061035156,213891300.0,57.04203947646049
2021-02-12,33.36000061035156,33.650001525878906,27.299999237060547,27.84000015258789,27.84000015258789,241219900.0,40.25172466842254
2021-02-17,27.989999771118164,29.959999084472656,24.5,29.0,29.0,784245800.0,33.32681219113981
2021-02-22,29.959999084472656,30.190000534057617,22.700000762939453,23.899999618530273,23.899999618530273,699799600.0,18.480306112250425
2021-02-27,25.190000534057617,25.899999618530273,23.43000030517578,23.59000015258789,23.59000015258789,238103100.0,14.252585253472514
2021-03-04,24.850000381469727,25.559999465942383,20.18000030517578,22.520000457763672,22.520000457763672,429512600.0,9.691846241243372
2021-03-09,23.3799991607666,26.920000076293945,23.100000381469727,26.920000076293945,26.920000076293945,346309900.0,22.517309141464672
2021-03-14,27.350000381469727,27.469999313354492,23.780000686645508,23.979999542236328,23.979999542236328,263939700.0,20.854371097435106
2021-03-19,24.010000228881836,24.920000076293945,23.100000381469727,23.260000228881836,23.260000228881836,154293700.0,21.2544792480402
2021-03-24,23.299999237060547,23.485000610351562,21.049999237060547,22.579999923706055,22.579999923706055,201780900.0,19.143799651032328
2021-03-29,22.479999542236328,23.950000762939453,20.860000610351562,23.06999969482422,23.06999969482422,222934400.0,25.17618125621283
2021-04-03,23.780000686645508,24.450000762939453,22.809999465942383,22.899999618530273,22.899999618530273,140074000.0,24.52960264629661
2021-04-08,23.200000762939453,24.549999237060547,22.729999542236328,23.34000015258789,23.34000015258789,158609000.0,29.475317236851048
2021-04-13,23.190000534057617,26.200000762939453,22.299999237060547,22.469999313354492,22.469999313354492,298184300.0,28.449855688256026
2021-04-18,22.149999618530273,23.510000228881836,21.239999771118164,22.860000610351562,22.860000610351562,186864800.0,33.954415487955266
2021-04-23,22.889999389648438,24.260000228881836,22.739999771118164,23.8799991607666,23.8799991607666,93398700.0,39.65019334223627
2021-04-28,23.670000076293945,24.170000076293945,22.809999465942383,23.040000915527344,23.040000915527344,83555500.0,37.2377814371485
2021-05-03,23.010000228881836,23.079999923706055,19.40999984741211,19.75,19.75,292425300.0,27.97313853805399
2021-05-08,19.280000686645508,20.299999237060547,17.05500030517578,18.889999389648438,18.889999389648438,436182500.0,24.96439359972277
