Datetime,Open,High,Low,Close,Adj Close,Volume,marketCycle,marketCycle_1m,marketCycle_1h,marketCycle_1d,marketCycle_5d
2024-06-27 01:12:00,3371.51904296875,3371.51904296875,3371.51904296875,3371.51904296875,3371.51904296875,0.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:13:00,3372.069580078125,3372.069580078125,3372.069580078125,3372.069580078125,3372.069580078125,763904.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:15:00,3371.343017578125,3371.343017578125,3371.343017578125,3371.343017578125,3371.343017578125,0.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:16:00,3372.88623046875,3372.88623046875,3372.88623046875,3372.88623046875,3372.88623046875,358400.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:18:00,3373.676513671875,3373.676513671875,3373.676513671875,3373.676513671875,3373.676513671875,12080128.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:20:00,3373.801513671875,3373.801513671875,3373.801513671875,3373.801513671875,3373.801513671875,0.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:21:00,3375.149169921875,3375.149169921875,3375.149169921875,3375.149169921875,3375.149169921875,1383424.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:22:00,3376.9638671875,3376.9638671875,3376.9638671875,3376.9638671875,3376.9638671875,1819648.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:23:00,3378.160400390625,3378.160400390625,3378.160400390625,3378.160400390625,3378.160400390625,0.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:24:00,3377.5166015625,3377.5166015625,3377.5166015625,3377.5166015625,3377.5166015625,1774592.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:25:00,3376.977783203125,3376.977783203125,3376.977783203125,3376.977783203125,3376.977783203125,0.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:27:00,3375.654052734375,3375.654052734375,3375.654052734375,3375.654052734375,3375.654052734375,0.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:28:00,3375.87939453125,3375.87939453125,3375.87939453125,3375.87939453125,3375.87939453125,2230272.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:29:00,3375.094970703125,3375.094970703125,3375.094970703125,3375.094970703125,3375.094970703125,0.0,,,39.61847435979619,36.03267518224791,41.42051436942391
2024-06-27 01:30:00,3375.64794921875,3375.64794921875,3375.64794921875,3375.64794921875,3375.64794921875,0.0,,,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:31:00,3377.139892578125,3377.139892578125,3377.139892578125,3377.139892578125,3377.139892578125,0.0,53.73360334760336,53.73360334760336,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:32:00,3379.06884765625,3379.06884765625,3379.06884765625,3379.06884765625,3379.06884765625,0.0,65.90969007916249,65.90969007916249,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:34:00,3378.856201171875,3378.856201171875,3378.856201171875,3378.856201171875,3378.856201171875,0.0,71.88461842880298,71.88461842880298,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:35:00,3378.464111328125,3378.464111328125,3378.464111328125,3378.464111328125,3378.464111328125,9833472.0,72.6842744118727,72.6842744118727,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:36:00,3378.04443359375,3378.04443359375,3378.04443359375,3378.04443359375,3378.04443359375,209920.0,66.883596525961,66.883596525961,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:37:00,3377.44580078125,3377.44580078125,3377.44580078125,3377.44580078125,3377.44580078125,0.0,56.25444837803464,56.25444837803464,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:39:00,3376.990234375,3376.990234375,3376.990234375,3376.990234375,3376.990234375,0.0,44.67974161994989,44.67974161994989,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:40:00,3375.96875,3375.96875,3375.96875,3375.96875,3375.96875,0.0,28.898105477935864,28.898105477935864,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:41:00,3375.030029296875,3375.030029296875,3375.030029296875,3375.030029296875,3375.030029296875,0.0,16.571577436825383,16.571577436825383,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:42:00,3375.609130859375,3375.609130859375,3375.609130859375,3375.609130859375,3375.609130859375,191488.0,19.01455544785556,19.01455544785556,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:44:00,3375.45751953125,3375.45751953125,3375.45751953125,3375.45751953125,3375.45751953125,0.0,20.253524273522224,20.253524273522224,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:45:00,3375.95166015625,3375.95166015625,3375.95166015625,3375.95166015625,3375.95166015625,0.0,30.66600716465963,30.66600716465963,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:46:00,3378.142822265625,3378.142822265625,3378.142822265625,3378.142822265625,3378.142822265625,0.0,55.14157662776438,55.14157662776438,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:47:00,3376.731201171875,3376.731201171875,3376.731201171875,3376.731201171875,3376.731201171875,9300992.0,53.31684537188413,53.31684537188413,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:48:00,3377.681396484375,3377.681396484375,3377.681396484375,3377.681396484375,3377.681396484375,0.0,63.11039873317253,63.11039873317253,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:49:00,3377.3818359375,3377.3818359375,3377.3818359375,3377.3818359375,3377.3818359375,0.0,61.34284001973059,61.34284001973059,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:51:00,3376.12060546875,3376.12060546875,3376.12060546875,3376.12060546875,3376.12060546875,0.0,49.29178335570354,49.29178335570354,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:52:00,3376.55224609375,3376.55224609375,3376.55224609375,3376.55224609375,3376.55224609375,0.0,47.51689996887505,47.51689996887505,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:53:00,3375.95947265625,3375.95947265625,3375.95947265625,3375.95947265625,3375.95947265625,0.0,37.84737757203754,37.84737757203754,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:54:00,3375.607177734375,3375.607177734375,3375.607177734375,3375.607177734375,3375.607177734375,0.0,30.22938501630348,30.22938501630348,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:56:00,3375.013671875,3375.013671875,3375.013671875,3375.013671875,3375.013671875,0.0,17.66161219538943,17.66161219538943,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:58:00,3378.353515625,3378.353515625,3378.353515625,3378.353515625,3378.353515625,0.0,48.794797775538285,48.794797775538285,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 01:59:00,3378.82275390625,3378.82275390625,3378.82275390625,3378.82275390625,3378.82275390625,0.0,58.19040938696951,58.19040938696951,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:00:00,3377.407958984375,3377.407958984375,3377.407958984375,3377.407958984375,3377.407958984375,0.0,54.80128594305215,54.80128594305215,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:01:00,3376.98974609375,3376.98974609375,3376.98974609375,3376.98974609375,3376.98974609375,0.0,49.53272217670078,49.53272217670078,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:03:00,3375.23193359375,3375.23193359375,3375.23193359375,3375.23193359375,3375.23193359375,0.0,33.378574376428546,33.378574376428546,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:04:00,3372.959228515625,3372.959228515625,3372.959228515625,3372.959228515625,3372.959228515625,0.0,22.005942409696047,22.005942409696047,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:06:00,3367.3212890625,3367.3212890625,3367.3212890625,3367.3212890625,3367.3212890625,0.0,10.614300867840024,10.614300867840024,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:08:00,3367.3974609375,3367.3974609375,3367.3974609375,3367.3974609375,3367.3974609375,0.0,8.304776740515308,8.304776740515308,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:09:00,3366.54931640625,3366.54931640625,3366.54931640625,3366.54931640625,3366.54931640625,0.0,6.024347767352855,6.024347767352855,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:10:00,3369.82421875,3369.82421875,3369.82421875,3369.82421875,3369.82421875,0.0,19.152207166977057,19.152207166977057,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:12:00,3377.7333984375,3377.7333984375,3377.7333984375,3377.7333984375,3377.7333984375,0.0,46.990541833805366,46.990541833805366,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:13:00,3378.507568359375,3378.507568359375,3378.507568359375,3378.507568359375,3378.507568359375,714752.0,62.95360448522206,62.95360448522206,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:15:00,3379.6259765625,3379.6259765625,3379.6259765625,3379.6259765625,3379.6259765625,2030592.0,76.63082039710095,76.63082039710095,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:16:00,3378.510986328125,3378.510986328125,3378.510986328125,3378.510986328125,3378.510986328125,692224.0,77.59307958875334,77.59307958875334,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:18:00,3376.56103515625,3376.56103515625,3376.56103515625,3376.56103515625,3376.56103515625,0.0,69.6270775980569,69.6270775980569,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:19:00,3375.81201171875,3375.81201171875,3375.81201171875,3375.81201171875,3375.81201171875,0.0,61.680296028710174,61.680296028710174,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:20:00,3375.506103515625,3375.506103515625,3375.506103515625,3375.506103515625,3375.506103515625,0.0,53.51405772453113,53.51405772453113,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:21:00,3374.552490234375,3374.552490234375,3374.552490234375,3374.552490234375,3374.552490234375,0.0,43.13904784823914,43.13904784823914,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:22:00,3375.0712890625,3375.0712890625,3375.0712890625,3375.0712890625,3375.0712890625,0.0,43.43177302940812,43.43177302940812,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:23:00,3375.694091796875,3375.694091796875,3375.694091796875,3375.694091796875,3375.694091796875,0.0,47.75072100262371,47.75072100262371,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:24:00,3377.460205078125,3377.460205078125,3377.460205078125,3377.460205078125,3377.460205078125,0.0,57.7207410594112,57.7207410594112,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:25:00,3377.10498046875,3377.10498046875,3377.10498046875,3377.10498046875,3377.10498046875,71680.0,63.14877868017121,63.14877868017121,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:27:00,3377.531005859375,3377.531005859375,3377.531005859375,3377.531005859375,3377.531005859375,0.0,71.22984114061232,71.22984114061232,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:28:00,3378.359130859375,3378.359130859375,3378.359130859375,3378.359130859375,3378.359130859375,0.0,75.37100473087996,75.37100473087996,46.60332655744597,36.03267518224791,41.42051436942391
2024-06-27 02:30:00,3380.10107421875,3380.10107421875,3380.10107421875,3380.10107421875,3380.10107421875,4319232.0,85.30970471325573,85.30970471325573,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:31:00,3380.17333984375,3380.17333984375,3380.17333984375,3380.17333984375,3380.17333984375,3404800.0,88.84811105780966,88.84811105780966,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:32:00,3379.2734375,3379.2734375,3379.2734375,3379.2734375,3379.2734375,649216.0,82.88855405865851,82.88855405865851,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:33:00,3379.667724609375,3379.667724609375,3379.667724609375,3379.667724609375,3379.667724609375,1043456.0,80.00799719186595,80.00799719186595,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:34:00,3380.29931640625,3380.29931640625,3380.29931640625,3380.29931640625,3380.29931640625,665600.0,80.87097316337284,80.87097316337284,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:35:00,3381.726318359375,3381.726318359375,3381.726318359375,3381.726318359375,3381.726318359375,0.0,81.79011517645286,81.79011517645286,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:36:00,3382.15625,3382.15625,3382.15625,3382.15625,3382.15625,0.0,81.76285190712841,81.76285190712841,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:37:00,3382.046875,3382.046875,3382.046875,3382.046875,3382.046875,1695744.0,82.6477467578568,82.6477467578568,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:39:00,3383.40771484375,3383.40771484375,3383.40771484375,3383.40771484375,3383.40771484375,12938240.0,87.41816403590794,87.41816403590794,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:40:00,3385.13037109375,3385.13037109375,3385.13037109375,3385.13037109375,3385.13037109375,859136.0,89.04221087637147,89.04221087637147,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:42:00,3382.794921875,3382.794921875,3382.794921875,3382.794921875,3382.794921875,2305024.0,74.74642150344054,74.74642150344054,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:43:00,3378.54541015625,3378.54541015625,3378.54541015625,3378.54541015625,3378.54541015625,629760.0,49.14256807541983,49.14256807541983,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:44:00,3375.803466796875,3375.803466796875,3375.803466796875,3375.803466796875,3375.803466796875,13658112.0,34.36419421737911,34.36419421737911,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:46:00,3375.81298828125,3375.81298828125,3375.81298828125,3375.81298828125,3375.81298828125,0.0,21.97354025211685,21.97354025211685,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:47:00,3376.967041015625,3376.967041015625,3376.967041015625,3376.967041015625,3376.967041015625,0.0,22.38906729831377,22.38906729831377,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:48:00,3379.593505859375,3379.593505859375,3379.593505859375,3379.593505859375,3379.593505859375,0.0,35.66402709652617,35.66402709652617,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:49:00,3378.080078125,3378.080078125,3378.080078125,3378.080078125,3378.080078125,1181696.0,35.85322775889705,35.85322775889705,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:51:00,3379.62158203125,3379.62158203125,3379.62158203125,3379.62158203125,3379.62158203125,13728768.0,47.412148705264514,47.412148705264514,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:52:00,3381.57958984375,3381.57958984375,3381.57958984375,3381.57958984375,3381.57958984375,1798144.0,60.81473194312525,60.81473194312525,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:53:00,3382.353515625,3382.353515625,3382.353515625,3382.353515625,3382.353515625,775168.0,69.15667992503042,69.15667992503042,47.18510090065602,36.03267518224791,41.42051436942391
2024-06-27 02:54:00,3381.478759765625,3381.478759765625,3381.478759765625,3381.478759765625,3381.478759765625,2424832.0,65.45028858238754,65.45028858238754,47.18510090065602,36.03267518224791,41.42051436942391
