Datetime,Open,High,Low,Close,Adj Close,Volume,marketCycle
2024-04-04 01:00:00+00:00,66299.375,66304.484375,66060.21875,66211.3046875,66211.3046875,0.0,
2024-04-04 02:00:00+00:00,66175.4609375,66175.4609375,65564.984375,65822.421875,65822.421875,0.0,
2024-04-04 03:00:00+00:00,65779.5078125,65804.734375,65572.109375,65640.265625,65640.265625,0.0,
2024-04-04 04:00:00+00:00,65631.2734375,65682.8671875,65113.796875,65507.1171875,65507.1171875,52252672.0,
2024-04-04 05:00:00+00:00,65494.2109375,65681.15625,65405.046875,65599.2890625,65599.2890625,0.0,
2024-04-04 06:00:00+00:00,65593.859375,65784.40625,65570.4765625,65784.40625,65784.40625,0.0,
2024-04-04 07:00:00+00:00,65776.0234375,66220.0859375,65669.46875,66076.1796875,66076.1796875,206411776.0,
2024-04-04 08:00:00+00:00,66068.5234375,66372.3984375,66018.25,66222.984375,66222.984375,0.0,
2024-04-04 09:00:00+00:00,66208.2578125,66364.7734375,66190.484375,66290.796875,66290.796875,0.0,
2024-04-04 10:00:00+00:00,66271.09375,66448.3828125,66154.4921875,66270.6015625,66270.6015625,0.0,
2024-04-04 11:00:00+00:00,66275.1796875,66415.9296875,66134.2265625,66323.7265625,66323.7265625,0.0,
2024-04-04 12:00:00+00:00,66343.5546875,66814.8203125,66343.5546875,66670.078125,66670.078125,272666624.0,
2024-04-04 13:00:00+00:00,66672.7265625,67450.3828125,66672.7265625,67308.4453125,67308.4453125,1126701056.0,
2024-04-04 14:00:00+00:00,67271.4140625,67929.9296875,67144.9296875,67723.359375,67723.359375,0.0,
2024-04-04 15:00:00+00:00,67735.7421875,67811.8359375,67469.6484375,67644.953125,67644.953125,0.0,
2024-04-04 16:00:00+00:00,67664.671875,68108.96875,67576.5703125,67898.2109375,67898.2109375,0.0,88.60785334315463
2024-04-04 17:00:00+00:00,67856.3203125,68863.078125,67799.6171875,68815.84375,68815.84375,556374016.0,88.39380915856228
2024-04-04 18:00:00+00:00,68843.578125,69209.4609375,68634.4453125,68634.4453125,68634.4453125,1612537856.0,80.778414163052
2024-04-04 19:00:00+00:00,68605.15625,69099.390625,68444.6875,68457.765625,68457.765625,698744832.0,71.33915778987087
2024-04-04 20:00:00+00:00,68461.046875,68559.3515625,67419.7734375,67941.8515625,67941.8515625,1285670912.0,60.41589210942484
2024-04-04 21:00:00+00:00,67942.2734375,68134.2734375,67534.34375,67738.1328125,67738.1328125,49913856.0,50.18164027205018
