Datetime,Open,High,Low,Close,Adj Close,Volume,marketCycle
2024-04-04 13:30:00+00:00,3.0199999809265137,3.1500000953674316,3.0199999809265137,3.1050000190734863,3.1050000190734863,4113174.0,
2024-04-04 14:30:00+00:00,3.100100040435791,3.109999895095825,3.0399999618530273,3.075000047683716,3.075000047683716,1727781.0,
2024-04-04 15:30:00+00:00,3.075000047683716,3.0899999141693115,3.009999990463257,3.0199999809265137,3.0199999809265137,2081547.0,
2024-04-04 16:30:00+00:00,3.015000104904175,3.0399999618530273,3.009999990463257,3.0299999713897705,3.0299999713897705,1003097.0,
2024-04-04 17:30:00+00:00,3.0250000953674316,3.049999952316284,3.0199999809265137,3.0199999809265137,3.0199999809265137,1122328.0,
2024-04-04 18:30:00+00:00,3.0211000442504883,3.0299999713897705,2.9800000190734863,3.002000093460083,3.002000093460083,2655135.0,
2024-04-04 19:30:00+00:00,3.005000114440918,3.009999990463257,2.9800000190734863,3.009999990463257,3.009999990463257,2047858.0,
2024-04-05 13:30:00+00:00,3.009999990463257,3.0299999713897705,2.950000047683716,3.0199999809265137,3.0199999809265137,2678672.0,
2024-04-05 14:30:00+00:00,3.012500047683716,3.049999952316284,3.0,3.0,3.0,1418566.0,
2024-04-05 15:30:00+00:00,3.000200033187866,3.0299999713897705,2.990000009536743,3.009999990463257,3.009999990463257,920606.0,
2024-04-05 16:30:00+00:00,3.015000104904175,3.0199999809265137,3.0,3.005000114440918,3.005000114440918,937039.0,
2024-04-05 17:30:00+00:00,3.0,3.009999990463257,2.9700000286102295,2.990000009536743,2.990000009536743,1451762.0,
2024-04-05 18:30:00+00:00,3.0,3.0199999809265137,2.990000009536743,3.009999990463257,3.009999990463257,1024571.0,
2024-04-05 19:30:00+00:00,3.01990008354187,3.0199999809265137,2.990000009536743,3.005000114440918,3.005000114440918,1661106.0,
2024-04-08 13:30:00+00:00,3.0399999618530273,3.0450000762939453,2.9600000381469727,2.994999885559082,2.994999885559082,2851781.0,
2024-04-08 14:30:00+00:00,2.994999885559082,3.0,2.9800000190734863,2.990000009536743,2.990000009536743,1073233.0,27.099168198587357
2024-04-08 15:30:00+00:00,2.990000009536743,3.0,2.9800000190734863,3.0,3.0,784545.0,37.530604984927926
2024-04-08 16:30:00+00:00,3.0,3.0,2.9800000190734863,2.984999895095825,2.984999895095825,724812.0,27.522824880709976
2024-04-08 17:30:00+00:00,2.9800000190734863,2.990000009536743,2.9600000381469727,2.9749999046325684,2.9749999046325684,936248.0,21.59007366220851
2024-04-08 18:30:00+00:00,2.9749999046325684,2.9800000190734863,2.9700000286102295,2.9749999046325684,2.9749999046325684,696551.0,18.403431845056748
2024-04-08 19:30:00+00:00,2.9749999046325684,2.984999895095825,2.950000047683716,2.950000047683716,2.950000047683716,1650153.0,16.676427910179186
2024-04-09 13:30:00+00:00,2.9700000286102295,3.015000104904175,2.950000047683716,2.984999895095825,2.984999895095825,3020592.0,34.040897700101745
2024-04-09 14:30:00+00:00,2.984999895095825,2.990000009536743,2.9600000381469727,2.984999895095825,2.984999895095825,1494034.0,41.3580647710746
2024-04-09 15:30:00+00:00,2.9899001121520996,3.009999990463257,2.9600000381469727,3.005000114440918,3.005000114440918,1015249.0,61.785668188404635
2024-04-09 16:30:00+00:00,3.005000114440918,3.005000114440918,2.9700000286102295,2.984999895095825,2.984999895095825,665595.0,56.31665323981721
2024-04-09 17:30:00+00:00,2.984999895095825,2.990000009536743,2.9600000381469727,2.9700000286102295,2.9700000286102295,608527.0,50.35095117102965
2024-04-09 18:30:00+00:00,2.9749999046325684,2.990000009536743,2.9600000381469727,2.984999895095825,2.984999895095825,822102.0,56.619367483746295
2024-04-09 19:30:00+00:00,2.984999895095825,2.990000009536743,2.9700000286102295,2.9700000286102295,2.9700000286102295,1109101.0,46.31277162021745
2024-04-10 13:30:00+00:00,2.9000000953674316,2.9100000858306885,2.7699999809265137,2.859800100326538,2.859800100326538,7052950.0,28.672451442356806
2024-04-10 14:30:00+00:00,2.8499999046325684,2.869999885559082,2.8299999237060547,2.8299999237060547,2.8299999237060547,1237424.0,20.892821176668868
2024-04-10 15:30:00+00:00,2.8299999237060547,2.8499999046325684,2.809999942779541,2.836899995803833,2.836899995803833,1651763.0,21.931070719807135
2024-04-10 16:30:00+00:00,2.8373000621795654,2.8494999408721924,2.809999942779541,2.825000047683716,2.825000047683716,1019258.0,17.833985843383697
2024-04-10 17:30:00+00:00,2.825000047683716,2.8299999237060547,2.799999952316284,2.799999952316284,2.799999952316284,1071133.0,15.666558153822916
2024-04-10 18:30:00+00:00,2.8099000453948975,2.859999895095825,2.799999952316284,2.858099937438965,2.858099937438965,1462149.0,30.719537318660457
2024-04-10 19:30:00+00:00,2.8536999225616455,2.8550000190734863,2.8299999237060547,2.8399999141693115,2.8399999141693115,1652765.0,35.513365999334795
2024-04-11 13:30:00+00:00,2.890000104904175,2.890000104904175,2.7300000190734863,2.765000104904175,2.765000104904175,3947986.0,27.37484584309974
2024-04-11 14:30:00+00:00,2.765000104904175,2.7899999618530273,2.75,2.7799999713897705,2.7799999713897705,1997538.0,27.633427506212733
2024-04-11 15:30:00+00:00,2.7850000858306885,2.7899999618530273,2.75,2.757699966430664,2.757699966430664,1356060.0,27.141282303291792
2024-04-11 16:30:00+00:00,2.755000114440918,2.799999952316284,2.75,2.7850000858306885,2.7850000858306885,1606886.0,31.862780735615466
2024-04-11 17:30:00+00:00,2.7850000858306885,2.819999933242798,2.7799999713897705,2.8057000637054443,2.8057000637054443,1214437.0,35.95927964440373
