Datetime,Open,High,Low,Close,Adj Close,Volume,marketCycle,marketCycle_1m,marketCycle_1h,marketCycle_1d,marketCycle_5d
2024-06-27 13:30:00,4.630000114440918,4.650000095367432,4.610000133514404,4.640100002288818,4.640100002288818,401287.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:31:00,4.644999980926514,4.678299903869629,4.630000114440918,4.664999961853027,4.664999961853027,104645.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:32:00,4.664999961853027,4.668799877166748,4.619999885559082,4.619999885559082,4.619999885559082,31176.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:33:00,4.619999885559082,4.650000095367432,4.619999885559082,4.644999980926514,4.644999980926514,58509.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:34:00,4.639999866485596,4.670000076293945,4.639999866485596,4.650100231170654,4.650100231170654,67879.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:35:00,4.659999847412109,4.719699859619141,4.659999847412109,4.718800067901611,4.718800067901611,137044.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:36:00,4.710400104522705,4.75,4.700099945068359,4.710000038146973,4.710000038146973,154766.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:37:00,4.699999809265137,4.710000038146973,4.679999828338623,4.680300235748291,4.680300235748291,59384.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:38:00,4.680200099945068,4.690000057220459,4.679999828338623,4.685800075531006,4.685800075531006,31055.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:39:00,4.679999828338623,4.699900150299072,4.670300006866455,4.695000171661377,4.695000171661377,51000.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:40:00,4.699900150299072,4.7042999267578125,4.679999828338623,4.690999984741211,4.690999984741211,56110.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:41:00,4.690100193023682,4.710000038146973,4.680099964141846,4.709799766540527,4.709799766540527,37050.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:42:00,4.709799766540527,4.709799766540527,4.680300235748291,4.680300235748291,4.680300235748291,49429.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:43:00,4.690000057220459,4.699999809265137,4.679999828338623,4.690000057220459,4.690000057220459,39305.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:44:00,4.691199779510498,4.719699859619141,4.690299987792969,4.7108001708984375,4.7108001708984375,34686.0,,,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:45:00,4.719900131225586,4.71999979019165,4.7042999267578125,4.71120023727417,4.71120023727417,32865.0,71.17461335406892,71.17461335406892,85.95162848164072,49.09399447940832,69.83278825677596
2024-06-27 13:46:00,4.71999979019165,4.724999904632568,4.710000038146973,4.715000152587891,4.715000152587891,64478.0,74.41327368307681,74.41327368307681,85.95162848164072,49.09399447940832,69.83278825677596
