Date,Open,High,Low,Close,Adj Close,Volume,marketCycle
2017-11-09,308.6449890136719,329.4519958496094,294.5419921875,316.71600341796875,316.71600341796875,5276906880.0,
2017-11-14,316.76300048828125,349.6159973144531,316.76300048828125,347.61199951171875,347.61199951171875,3860971968.0,
2017-11-19,347.4010009765625,425.5480041503906,344.739990234375,410.1659851074219,410.1659851074219,5584968000.0,
2017-11-24,412.5010070800781,493.4049987792969,402.75799560546875,472.9020080566406,472.9020080566406,7655669888.0,
2017-11-29,473.281005859375,522.3070068359375,401.2430114746094,465.8529968261719,465.8529968261719,7761067008.0,
2017-12-04,466.0539855957031,474.7770080566406,414.4110107421875,456.031005859375,456.031005859375,8686479936.0,
2017-12-09,457.343994140625,747.9929809570312,429.5140075683594,702.7670288085938,702.7670288085938,14883839616.0,
2017-12-14,700.593994140625,803.927978515625,621.0609741210938,794.64501953125,794.64501953125,14142600192.0,
2017-12-19,793.9010009765625,881.9439697265625,543.7620239257812,719.3870239257812,719.3870239257812,19093600000.0,
2017-12-24,721.7689819335938,789.2529907226562,614.9219970703125,737.0230102539062,737.0230102539062,11482649856.0,
2017-12-29,740.3889770507812,914.8300170898438,685.2310180664062,884.4439697265625,884.4439697265625,16770129920.0,
2018-01-03,886.0,1153.1700439453125,868.4509887695312,1153.1700439453125,1153.1700439453125,28511269376.0,
2018-01-08,1158.260009765625,1417.3800048828125,1016.0499877929688,1273.199951171875,1273.199951171875,38089580544.0,
2018-01-13,1270.469970703125,1432.8800048828125,780.9219970703125,1014.25,1014.25,32319790592.0,
2018-01-18,1016.4400024414062,1167.1099853515625,930.7410278320312,1003.260009765625,1003.260009765625,21186149888.0,
2018-01-23,1004.1699829101562,1121.97998046875,920.5399780273438,1107.0699462890625,1107.0699462890625,18171490048.0,68.84104134547619
2018-01-28,1111.780029296875,1257.77001953125,984.8189697265625,1036.7900390625,1036.7900390625,22214510080.0,61.18793895518767
2018-02-02,1035.77001953125,1035.77001953125,574.4190063476562,793.1220092773438,793.1220092773438,23741660416.0,45.24039274612852
2018-02-07,790.427978515625,917.4000244140625,723.4329833984375,814.6599731445312,814.6599731445312,15517370112.0,41.41638552608212
2018-02-12,817.5079956054688,951.947998046875,817.5079956054688,944.2100219726562,944.2100219726562,12412540288.0,43.0447449159876
2018-02-17,944.7479858398438,982.9329833984375,830.56298828125,849.9710083007812,849.9710083007812,12339020032.0,32.63827875170646
2018-02-22,849.2620239257812,886.3179931640625,794.791015625,869.3150024414062,869.3150024414062,10103210112.0,32.699002058193535
2018-02-27,870.364990234375,896.2589721679688,851.9199829101562,857.2249755859375,857.2249755859375,9480269952.0,31.56580653110766
2018-03-04,856.1859741210938,869.9199829101562,696.1690063476562,704.5960083007812,704.5960083007812,9606559872.0,24.173094358937014
2018-03-09,702.197021484375,748.031005859375,648.1069946289062,690.8270263671875,690.8270263671875,8519619840.0,16.637840890821188
2018-03-14,691.218994140625,702.7839965820312,460.0880126953125,538.6439819335938,538.6439819335938,8951680000.0,12.512821212210044
2018-03-19,546.6259765625,589.6069946289062,512.1270141601562,539.6190185546875,539.6190185546875,8781549952.0,10.669893535652573
2018-03-24,542.572021484375,545.3820190429688,444.8609924316406,446.27899169921875,446.27899169921875,7222179968.0,7.543816039591627
2018-03-29,448.07501220703125,450.81298828125,363.80499267578125,386.42498779296875,386.42498779296875,7531470080.0,5.834099236079451
2018-04-03,387.31201171875,418.9679870605469,366.9110107421875,385.3139953613281,385.3139953613281,5780391040.0,5.156109112660796
2018-04-08,385.7430114746094,493.0580139160156,385.60198974609375,492.9410095214844,492.9410095214844,7581278016.0,16.70206997329141
2018-04-13,493.1600036621094,534.197021484375,482.65899658203125,502.8940124511719,502.8940124511719,9183759744.0,24.49771910571596
2018-04-18,503.3089904785156,640.7670288085938,503.0450134277344,621.8599853515625,621.8599853515625,11908009856.0,40.308516354296685
2018-04-23,621.198974609375,708.875,600.2119750976562,647.031982421875,647.031982421875,15766970112.0,52.986057082038656
2018-04-28,644.64599609375,697.7559814453125,637.5399780273438,687.1489868164062,687.1489868164062,13591549952.0,66.43681326944997
2018-05-03,686.5910034179688,835.0570068359375,686.5910034179688,753.7249755859375,753.7249755859375,18201080064.0,76.14097286256302
2018-05-08,755.0089721679688,774.2490234375,644.0659790039062,686.0479736328125,686.0479736328125,14505870080.0,75.39719424490411
2018-05-13,687.1749877929688,742.1699829101562,668.833984375,672.656982421875,672.656982421875,12717430016.0,71.37165877687826
2018-05-18,672.1019897460938,723.7529907226562,644.0260009765625,647.7410278320312,647.7410278320312,10719840000.0,63.151179886921135
2018-05-23,646.6699829101562,651.635986328125,557.2059936523438,572.6680297851562,572.6680297851562,11380539776.0,48.45116770963864
2018-05-28,573.0449829101562,589.093017578125,512.552001953125,580.0430297851562,580.0430297851562,10672620288.0,39.504065616921444
2018-06-02,580.4290161132812,624.5130004882812,577.322021484375,607.1240234375,607.1240234375,9217170048.0,42.27541227637077
2018-06-07,607.68701171875,616.1439819335938,511.8890075683594,533.2839965820312,533.2839965820312,9254229888.0,35.01054827291595
2018-06-12,532.7100219726562,538.9550170898438,459.0039978027344,499.6419982910156,499.6419982910156,9593920128.0,22.80851438033184
2018-06-17,499.4599914550781,543.7169799804688,494.0660095214844,527.3670043945312,527.3670043945312,7563670016.0,26.38347771323439
